v100,82.2283,82.2282,6.814,0
v4,66.8286,66.8286,69.994,0
v60,74.0338,74.0337,29.387,0
v70,57.432,57.432,37.127,0
v44,73.0288,73.0287,2.809,0
v8,64.3213,65.8027,2.415,2.25127540359287
v20,79.8279,79.8279,4.951,0
v16,82.8539,82.8539,5.756,0
v78,90.3152,90.3152,4.119,0
v17,69.7636,69.7636,4.504,0
v6,69.0139,69.0139,3.682,0
v57,88.0914,88.0914,4.692,0
v31,72.1126,72.1126,103.225,0
v41,76.201,76.201,22.779,0
v10,70.6176,70.6176,3.68,0
v64,63.4021,63.4021,33.061,0
v29,64.1188,64.1188,6.558,0
v40,71.4254,71.4254,556.793,0
v22,80.9188,80.9188,39.618,0
v68,68.0437,68.0437,4.831,0
v76,80.9105,80.9105,2.952,0
v75,63.2601,63.2601,363,0
v48,81.7291,81.7291,5.585,0
v5,70.853,70.853,53.432,0
v88,56.0306,56.0306,234.49,0
v98,95.8702,95.8702,1.881,0
v7,73.0738,73.1903,30.587,0.159174098206986
v74,73.4016,73.4016,13.954,0
v28,75.0105,75.0105,154.554,0
v63,82.8452,82.8452,4.714,0
v71,64.8354,64.8355,4.802,0
v56,78.2008,78.2008,3.689,0
v49,75.8258,75.8258,7.163,0
v13,85.3244,85.3244,143.881,0
v62,64.0912,64.0912,3.197,0
v66,91.1964,91.1964,3.193,0
v93,85.8941,85.894,5.567,0
v91,79.3462,79.3462,6.74,0
v96,75.263,75.263,3.321,0
v80,65.2668,65.2668,3.649,0
v14,83.3693,83.3693,3.188,0
v51,77.8273,77.8273,52.701,0
v34,71.0123,71.0123,4.708,0
v82,69.2512,69.2512,4.411,0
v24,85.8173,85.8173,8.166,0
v36,54.6033,54.6033,3.668,0
v43,90.2319,90.2319,0.953,0
v58,74.0701,74.0701,42.604,0
v12,75.6688,75.6688,6.019,0
v95,91.6931,91.6931,3.383,0
v79,64.3525,64.3525,34.322,0
v33,72.9447,72.9446,3.903,0
v61,61.1581,61.1581,4.629,0
v32,65.511,65.511,36.539,0
v23,87.2265,87.2265,34.396,0
v69,84.0929,84.0929,25.473,0
v21,80.1855,80.1855,3.32,0
v85,62.6125,62.6125,8.663,0
v52,87.8431,87.8431,1.133,0
v54,89.343,89.343,3.553,0
v65,76.5456,76.5456,2.64,0
v39,70.9897,70.9897,5.098,0
v46,79.6602,79.6602,5.35,0
v15,84.7137,84.7137,4.768,0
v30,69.8688,69.8688,25.67,0
v67,74.7954,74.7954,5.487,0
v97,75.6782,75.6782,1.216,0
v37,75.6662,75.9834,4.297,0.417459603018554
v27,76.0278,83.9696,23.137,9.45794668546712
v42,60.9742,60.9742,2.109,0
v3,90.4184,90.4184,3.655,0
v35,87.0922,87.0922,5.154,0
v9,82.5216,82.5216,1.111,0
v84,66.3149,66.3149,5.14,0
v83,72.9239,72.9239,3.583,0
v19,62.8216,62.8216,71.183,0
v26,77.9275,77.9275,6.312,0
v55,66.5332,66.5332,4.682,0
v73,73.5801,73.5801,26.129,0
v86,85.4309,85.4309,4.442,0
v94,78.4628,78.4629,4.1,0.0001274487687854
v81,72.7413,72.7413,20.034,0
v11,60.7463,60.7463,3.772,0
v92,76.4481,76.4481,4.641,0
v47,62.3815,62.3815,47.385,0
v89,83.9459,83.9459,56.683,0
v2,54.6526,54.6526,16.843,0
v99,94.5832,94.5832,3.337,0
v90,54.1737,54.1737,4.97,0
v50,76.5237,79.4616,5.316,3.69725754326618
v38,71.9408,71.9408,5.179,0
v25,90.2728,90.2728,4.547,0
v77,83.8896,83.8896,2.455,0
v53,58.0904,58.0904,684.88,0
v72,77.3791,77.3791,0.748,0
v1,89.0795,89.0795,4.993,0
v59,68.8703,68.8703,1.93,0
v87,79.1743,79.1743,3.877,0
v45,83.5946,83.5946,4.991,0
v18,83.9486,83.9486,1.352,0
v100,82.2282,0,1710410000,
v4,66.8286,0,1710410000,
v60,74.0337,0,1710410000,
v70,57.432,0,1710410000,
v44,73.0287,0,1710410000,
v8,65.8027,0,1710410000,
v20,79.8279,0,1710410000,
v16,82.8539,0,1710410000,
v78,90.3152,0,1710410000,
v17,69.7636,0,1710410000,
v6,69.0139,0,1710410000,
v57,88.0914,0,1710410000,
v31,72.1126,0,1710410000,
v41,76.201,0,1710410000,
v10,70.6176,0,1710410000,
v64,63.4021,0,1710410000,
v29,64.1188,0,1710410000,
v40,71.4254,0,1710410000,
v22,80.9188,0,1710410000,
v68,68.0437,0,1710410000,
v76,80.9105,0,1710410000,
v75,63.2601,0,1710410000,
v48,81.7291,0,1710410000,
v5,70.853,0,1710410000,
v88,56.0306,0,1710410000,
v98,95.8702,0,1710410000,
v7,73.1903,0,1710410000,
v74,73.4016,0,1710410000,
v28,75.0105,0,1710410000,
v63,82.8452,0,1710410000,
v71,64.8355,0,1710410000,
v56,78.2008,0,1710410000,
v49,75.8258,0,1710410000,
v13,85.3244,0,1710410000,
v62,64.0912,0,1710410000,
v66,91.1964,0,1710410000,
v93,85.894,0,1710410000,
v91,79.3462,0,1710410000,
v96,75.263,0,1710410000,
v80,65.2668,0,1710410000,
v14,83.3693,0,1710410000,
v51,77.8273,0,1710410000,
v34,71.0123,0,1710410000,
v82,69.2512,0,1710410000,
v24,85.8173,0,1710410000,
v36,54.6033,0,1710410000,
v43,90.2319,0,1710410000,
v58,74.0701,0,1710410000,
v12,75.6688,0,1710410000,
v95,91.6931,0,1710410000,
v79,64.3525,0,1710410000,
v33,72.9446,0,1710410000,
v61,61.1581,0,1710410000,
v32,65.511,0,1710410000,
v23,87.2265,0,1710410000,
v69,84.0929,0,1710410000,
v21,80.1855,0,1710410000,
v85,62.6125,0,1710410000,
v52,87.8431,0,1710410000,
v54,89.343,0,1710410000,
v65,76.5456,0,1710410000,
v39,70.9897,0,1710410000,
v46,79.6602,0,1710410000,
v15,84.7137,0,1710410000,
v30,69.8688,0,1710410000,
v67,74.7954,0,1710410000,
v97,75.6782,0,1710410000,
v37,75.9834,0,1710410000,
v27,83.9696,0,1710410000,
v42,60.9742,0,1710410000,
v3,90.4184,0,1710410000,
v35,87.0922,0,1710410000,
v9,82.5216,0,1710410000,
v84,66.3149,0,1710410000,
v83,72.9239,0,1710410000,
v19,62.8216,0,1710410000,
v26,77.9275,0,1710410000,
v55,66.5332,0,1710410000,
v73,73.5801,0,1710410000,
v86,85.4309,0,1710410000,
v94,78.4629,0,1710410000,
v81,72.7413,0,1710410000,
v11,60.7463,0,1710410000,
v92,76.4481,0,1710410000,
v47,62.3815,0,1710410000,
v89,83.9459,0,1710410000,
v2,54.6526,0,1710410000,
v99,94.5832,0,1710410000,
v90,54.1737,0,1710410000,
v50,79.4616,0,1710410000,
v38,71.9408,0,1710410000,
v25,90.2728,0,1710410000,
v77,83.8896,0,1710410000,
v53,58.0904,0,1710410000,
v72,77.3791,0,1710410000,
v1,89.0795,0,1710410000,
v59,68.8703,0,1710410000,
v87,79.1743,0,1710410000,
v45,83.5946,0,1710410000,
v18,83.9486,0,1710410000,
